model_id,location,origin_date,horizon,target_end_date,target,output_type,output_type_id,value
nfidd-base,US National,2015-12-26,4,2016-01-23,ili perc,quantile,0.65,0.4150346247777271
nfidd-base,US National,2015-12-26,4,2016-01-23,ili perc,quantile,0.7,0.43745475229151
nfidd-base,US National,2015-12-26,4,2016-01-23,ili perc,quantile,0.75,0.45337251554550534
nfidd-base,US National,2015-12-26,4,2016-01-23,ili perc,quantile,0.8,0.4715303583588458
nfidd-base,US National,2015-12-26,4,2016-01-23,ili perc,quantile,0.85,0.4931528110493631
nfidd-base,US National,2015-12-26,4,2016-01-23,ili perc,quantile,0.9,0.5117827578261777
nfidd-base,US National,2015-12-26,4,2016-01-23,ili perc,quantile,0.95,0.5513882233583514
nfidd-base,US National,2015-12-26,4,2016-01-23,ili perc,quantile,0.975,0.6059102143406705
nfidd-base,US National,2015-12-26,4,2016-01-23,ili perc,quantile,0.99,0.6796167846296142
nfidd-base,HHS Region 1,2015-12-26,1,2016-01-02,ili perc,quantile,0.01,0.1855361292511417
nfidd-base,HHS Region 1,2015-12-26,1,2016-01-02,ili perc,quantile,0.025,0.2246999773217291
nfidd-base,HHS Region 1,2015-12-26,1,2016-01-02,ili perc,quantile,0.05,0.24000355705783122
nfidd-base,HHS Region 1,2015-12-26,1,2016-01-02,ili perc,quantile,0.1,0.26218820623527556
nfidd-base,HHS Region 1,2015-12-26,1,2016-01-02,ili perc,quantile,0.15,0.2790284796743462
nfidd-base,HHS Region 1,2015-12-26,1,2016-01-02,ili perc,quantile,0.2,0.29383933378617605
nfidd-base,HHS Region 1,2015-12-26,1,2016-01-02,ili perc,quantile,0.25,0.30838079411787045
nfidd-base,HHS Region 1,2015-12-26,1,2016-01-02,ili perc,quantile,0.3,0.32380568297174045
nfidd-base,HHS Region 1,2015-12-26,1,2016-01-02,ili perc,quantile,0.35,0.33569829737761914
nfidd-base,HHS Region 1,2015-12-26,1,2016-01-02,ili perc,quantile,0.4,0.3551783388435362
nfidd-base,HHS Region 1,2015-12-26,1,2016-01-02,ili perc,quantile,0.45,0.36282999115361925
nfidd-base,HHS Region 1,2015-12-26,1,2016-01-02,ili perc,quantile,0.5,0.38124922486836565
nfidd-base,HHS Region 1,2015-12-26,1,2016-01-02,ili perc,quantile,0.55,0.39170788379917015
nfidd-base,HHS Region 1,2015-12-26,1,2016-01-02,ili perc,quantile,0.6,0.4038642121170231
nfidd-base,HHS Region 1,2015-12-26,1,2016-01-02,ili perc,quantile,0.65,0.4150312421527531
nfidd-base,HHS Region 1,2015-12-26,1,2016-01-02,ili perc,quantile,0.7,0.4374531889564821
nfidd-base,HHS Region 1,2015-12-26,1,2016-01-02,ili perc,quantile,0.75,0.45336999428305047
nfidd-base,HHS Region 1,2015-12-26,1,2016-01-02,ili perc,quantile,0.8,0.47152764379805423
nfidd-base,HHS Region 1,2015-12-26,1,2016-01-02,ili perc,quantile,0.85,0.49315160591604956
nfidd-base,HHS Region 1,2015-12-26,1,2016-01-02,ili perc,quantile,0.9,0.511781035141509
nfidd-base,HHS Region 1,2015-12-26,1,2016-01-02,ili perc,quantile,0.95,0.5513855135025261
nfidd-base,HHS Region 1,2015-12-26,1,2016-01-02,ili perc,quantile,0.975,0.605907994341252
nfidd-base,HHS Region 1,2015-12-26,1,2016-01-02,ili perc,quantile,0.99,0.6796133851002323
nfidd-base,HHS Region 1,2015-12-26,2,2016-01-09,ili perc,quantile,0.01,0.18553670527047966
nfidd-base,HHS Region 1,2015-12-26,2,2016-01-09,ili perc,quantile,0.025,0.22470081383622462
nfidd-base,HHS Region 1,2015-12-26,2,2016-01-09,ili perc,quantile,0.05,0.24000410225929208
nfidd-base,HHS Region 1,2015-12-26,2,2016-01-09,ili perc,quantile,0.1,0.26218903324130466
nfidd-base,HHS Region 1,2015-12-26,2,2016-01-09,ili perc,quantile,0.15,0.27902925169996673
nfidd-base,HHS Region 1,2015-12-26,2,2016-01-09,ili perc,quantile,0.2,0.2938411028533793
nfidd-base,HHS Region 1,2015-12-26,2,2016-01-09,ili perc,quantile,0.25,0.30838220802018756
nfidd-base,HHS Region 1,2015-12-26,2,2016-01-09,ili perc,quantile,0.3,0.32380704911152425
nfidd-base,HHS Region 1,2015-12-26,2,2016-01-09,ili perc,quantile,0.35,0.33570126950519974
nfidd-base,HHS Region 1,2015-12-26,2,2016-01-09,ili perc,quantile,0.4,0.3551807981058873
nfidd-base,HHS Region 1,2015-12-26,2,2016-01-09,ili perc,quantile,0.45,0.36283287798383634
nfidd-base,HHS Region 1,2015-12-26,2,2016-01-09,ili perc,quantile,0.5,0.38125134288741286
nfidd-base,HHS Region 1,2015-12-26,2,2016-01-09,ili perc,quantile,0.55,0.3917105339480331
nfidd-base,HHS Region 1,2015-12-26,2,2016-01-09,ili perc,quantile,0.6,0.4038664208538548
nfidd-base,HHS Region 1,2015-12-26,2,2016-01-09,ili perc,quantile,0.65,0.4150356141250957
nfidd-base,HHS Region 1,2015-12-26,2,2016-01-09,ili perc,quantile,0.7,0.4374561683858189
nfidd-base,HHS Region 1,2015-12-26,2,2016-01-09,ili perc,quantile,0.75,0.4533725239189719
nfidd-base,HHS Region 1,2015-12-26,2,2016-01-09,ili perc,quantile,0.8,0.47153171598513244
nfidd-base,HHS Region 1,2015-12-26,2,2016-01-09,ili perc,quantile,0.85,0.4931540998835743
nfidd-base,HHS Region 1,2015-12-26,2,2016-01-09,ili perc,quantile,0.9,0.5117832855517295
nfidd-base,HHS Region 1,2015-12-26,2,2016-01-09,ili perc,quantile,0.95,0.551394140048636
nfidd-base,HHS Region 1,2015-12-26,2,2016-01-09,ili perc,quantile,0.975,0.6059111094368184
nfidd-base,HHS Region 1,2015-12-26,2,2016-01-09,ili perc,quantile,0.99,0.6796175274637378
nfidd-base,HHS Region 1,2015-12-26,3,2016-01-16,ili perc,quantile,0.01,0.18553610720409744
nfidd-base,HHS Region 1,2015-12-26,3,2016-01-16,ili perc,quantile,0.025,0.22469997395885827
nfidd-base,HHS Region 1,2015-12-26,3,2016-01-16,ili perc,quantile,0.05,0.24000357754569804
nfidd-base,HHS Region 1,2015-12-26,3,2016-01-16,ili perc,quantile,0.1,0.2621882015542795
nfidd-base,HHS Region 1,2015-12-26,3,2016-01-16,ili perc,quantile,0.15,0.2790284843863149
nfidd-base,HHS Region 1,2015-12-26,3,2016-01-16,ili perc,quantile,0.2,0.2938392674611677
nfidd-base,HHS Region 1,2015-12-26,3,2016-01-16,ili perc,quantile,0.25,0.308380785502952
nfidd-base,HHS Region 1,2015-12-26,3,2016-01-16,ili perc,quantile,0.3,0.32380568185049713
nfidd-base,HHS Region 1,2015-12-26,3,2016-01-16,ili perc,quantile,0.35,0.3356982860529634
nfidd-base,HHS Region 1,2015-12-26,3,2016-01-16,ili perc,quantile,0.4,0.3551784014083103
nfidd-base,HHS Region 1,2015-12-26,3,2016-01-16,ili perc,quantile,0.45,0.36282992081600474
nfidd-base,HHS Region 1,2015-12-26,3,2016-01-16,ili perc,quantile,0.5,0.38124919844494704
nfidd-base,HHS Region 1,2015-12-26,3,2016-01-16,ili perc,quantile,0.55,0.3917079165212852
nfidd-base,HHS Region 1,2015-12-26,3,2016-01-16,ili perc,quantile,0.6,0.4038643072313901
nfidd-base,HHS Region 1,2015-12-26,3,2016-01-16,ili perc,quantile,0.65,0.4150312424684588
nfidd-base,HHS Region 1,2015-12-26,3,2016-01-16,ili perc,quantile,0.7,0.43745316826247355
nfidd-base,HHS Region 1,2015-12-26,3,2016-01-16,ili perc,quantile,0.75,0.453370035108801
nfidd-base,HHS Region 1,2015-12-26,3,2016-01-16,ili perc,quantile,0.8,0.47152766180736816
nfidd-base,HHS Region 1,2015-12-26,3,2016-01-16,ili perc,quantile,0.85,0.4931515262395655
nfidd-base,HHS Region 1,2015-12-26,3,2016-01-16,ili perc,quantile,0.9,0.5117809863431344
nfidd-base,HHS Region 1,2015-12-26,3,2016-01-16,ili perc,quantile,0.95,0.5513854725015115
nfidd-base,HHS Region 1,2015-12-26,3,2016-01-16,ili perc,quantile,0.975,0.6059080225055533
nfidd-base,HHS Region 1,2015-12-26,3,2016-01-16,ili perc,quantile,0.99,0.6796135688458118
nfidd-base,HHS Region 1,2015-12-26,4,2016-01-23,ili perc,quantile,0.01,0.18553672743226457
nfidd-base,HHS Region 1,2015-12-26,4,2016-01-23,ili perc,quantile,0.025,0.22470082111340145
nfidd-base,HHS Region 1,2015-12-26,4,2016-01-23,ili perc,quantile,0.05,0.2400040922867499
nfidd-base,HHS Region 1,2015-12-26,4,2016-01-23,ili perc,quantile,0.1,0.26218903082173106
nfidd-base,HHS Region 1,2015-12-26,4,2016-01-23,ili perc,quantile,0.15,0.27902925919113736
nfidd-base,HHS Region 1,2015-12-26,4,2016-01-23,ili perc,quantile,0.2,0.2938411308693835
nfidd-base,HHS Region 1,2015-12-26,4,2016-01-23,ili perc,quantile,0.25,0.30838222152008027
nfidd-base,HHS Region 1,2015-12-26,4,2016-01-23,ili perc,quantile,0.3,0.32380707499580497
nfidd-base,HHS Region 1,2015-12-26,4,2016-01-23,ili perc,quantile,0.35,0.33570132856170043
nfidd-base,HHS Region 1,2015-12-26,4,2016-01-23,ili perc,quantile,0.4,0.35518080056740664
nfidd-base,HHS Region 1,2015-12-26,4,2016-01-23,ili perc,quantile,0.45,0.3628329546984357
nfidd-base,HHS Region 1,2015-12-26,4,2016-01-23,ili perc,quantile,0.5,0.3812513396924143
nfidd-base,HHS Region 1,2015-12-26,4,2016-01-23,ili perc,quantile,0.55,0.3917105490957401
nfidd-base,HHS Region 1,2015-12-26,4,2016-01-23,ili perc,quantile,0.6,0.4038663633943417
nfidd-base,HHS Region 1,2015-12-26,4,2016-01-23,ili perc,quantile,0.65,0.4150355802542745
nfidd-base,HHS Region 1,2015-12-26,4,2016-01-23,ili perc,quantile,0.7,0.4374563249620925
nfidd-base,HHS Region 1,2015-12-26,4,2016-01-23,ili perc,quantile,0.75,0.4533724379369968
nfidd-base,HHS Region 1,2015-12-26,4,2016-01-23,ili perc,quantile,0.8,0.47153169325157
nfidd-base,HHS Region 1,2015-12-26,4,2016-01-23,ili perc,quantile,0.85,0.49315419479127315
nfidd-base,HHS Region 1,2015-12-26,4,2016-01-23,ili perc,quantile,0.9,0.5117833299466221
nfidd-base,HHS Region 1,2015-12-26,4,2016-01-23,ili perc,quantile,0.95,0.5513944567728459
nfidd-base,HHS Region 1,2015-12-26,4,2016-01-23,ili perc,quantile,0.975,0.6059111051989498
nfidd-base,HHS Region 1,2015-12-26,4,2016-01-23,ili perc,quantile,0.99,0.6796173996051261
nfidd-base,HHS Region 2,2015-12-26,1,2016-01-02,ili perc,quantile,0.01,0.18553650659329027
nfidd-base,HHS Region 2,2015-12-26,1,2016-01-02,ili perc,quantile,0.025,0.22470047650146302
nfidd-base,HHS Region 2,2015-12-26,1,2016-01-02,ili perc,quantile,0.05,0.24000386463414225
nfidd-base,HHS Region 2,2015-12-26,1,2016-01-02,ili perc,quantile,0.1,0.2621884697571747
nfidd-base,HHS Region 2,2015-12-26,1,2016-01-02,ili perc,quantile,0.15,0.27902875701132546
nfidd-base,HHS Region 2,2015-12-26,1,2016-01-02,ili perc,quantile,0.2,0.2938401131410769
nfidd-base,HHS Region 2,2015-12-26,1,2016-01-02,ili perc,quantile,0.25,0.30838153966746984
nfidd-base,HHS Region 2,2015-12-26,1,2016-01-02,ili perc,quantile,0.3,0.3238066727796374
nfidd-base,HHS Region 2,2015-12-26,1,2016-01-02,ili perc,quantile,0.35,0.3356998055013826
nfidd-base,HHS Region 2,2015-12-26,1,2016-01-02,ili perc,quantile,0.4,0.3551799312572322
nfidd-base,HHS Region 2,2015-12-26,1,2016-01-02,ili perc,quantile,0.45,0.3628314299142079
nfidd-base,HHS Region 2,2015-12-26,1,2016-01-02,ili perc,quantile,0.5,0.38125021010272053
nfidd-base,HHS Region 2,2015-12-26,1,2016-01-02,ili perc,quantile,0.55,0.3917090231744289
nfidd-base,HHS Region 2,2015-12-26,1,2016-01-02,ili perc,quantile,0.6,0.40386513397089585
nfidd-base,HHS Region 2,2015-12-26,1,2016-01-02,ili perc,quantile,0.65,0.4150328090547924
nfidd-base,HHS Region 2,2015-12-26,1,2016-01-02,ili perc,quantile,0.7,0.4374552806485602
nfidd-base,HHS Region 2,2015-12-26,1,2016-01-02,ili perc,quantile,0.75,0.4533708691771722
nfidd-base,HHS Region 2,2015-12-26,1,2016-01-02,ili perc,quantile,0.8,0.4715295050686824
nfidd-base,HHS Region 2,2015-12-26,1,2016-01-02,ili perc,quantile,0.85,0.49315335323703285
nfidd-base,HHS Region 2,2015-12-26,1,2016-01-02,ili perc,quantile,0.9,0.5117820603527682
nfidd-base,HHS Region 2,2015-12-26,1,2016-01-02,ili perc,quantile,0.95,0.5513926826119787
nfidd-base,HHS Region 2,2015-12-26,1,2016-01-02,ili perc,quantile,0.975,0.6059097646886809
nfidd-base,HHS Region 2,2015-12-26,1,2016-01-02,ili perc,quantile,0.99,0.6796151315242391
nfidd-base,HHS Region 2,2015-12-26,2,2016-01-09,ili perc,quantile,0.01,0.18553632306473394
nfidd-base,HHS Region 2,2015-12-26,2,2016-01-09,ili perc,quantile,0.025,0.22470032160765738
nfidd-base,HHS Region 2,2015-12-26,2,2016-01-09,ili perc,quantile,0.05,0.2400037985913173
nfidd-base,HHS Region 2,2015-12-26,2,2016-01-09,ili perc,quantile,0.1,0.26218874100234696
nfidd-base,HHS Region 2,2015-12-26,2,2016-01-09,ili perc,quantile,0.15,0.27902897044403674
nfidd-base,HHS Region 2,2015-12-26,2,2016-01-09,ili perc,quantile,0.2,0.2938403241252163
nfidd-base,HHS Region 2,2015-12-26,2,2016-01-09,ili perc,quantile,0.25,0.30838147057613025
nfidd-base,HHS Region 2,2015-12-26,2,2016-01-09,ili perc,quantile,0.3,0.32380608719586046
nfidd-base,HHS Region 2,2015-12-26,2,2016-01-09,ili perc,quantile,0.35,0.3356997278064524
nfidd-base,HHS Region 2,2015-12-26,2,2016-01-09,ili perc,quantile,0.4,0.3551791912864399
nfidd-base,HHS Region 2,2015-12-26,2,2016-01-09,ili perc,quantile,0.45,0.36283138920811725
nfidd-base,HHS Region 2,2015-12-26,2,2016-01-09,ili perc,quantile,0.5,0.38125029534137994
nfidd-base,HHS Region 2,2015-12-26,2,2016-01-09,ili perc,quantile,0.55,0.3917093931159525
nfidd-base,HHS Region 2,2015-12-26,2,2016-01-09,ili perc,quantile,0.6,0.40386546525508626
nfidd-base,HHS Region 2,2015-12-26,2,2016-01-09,ili perc,quantile,0.65,0.41503410454187184
nfidd-base,HHS Region 2,2015-12-26,2,2016-01-09,ili perc,quantile,0.7,0.43745409862442697
nfidd-base,HHS Region 2,2015-12-26,2,2016-01-09,ili perc,quantile,0.75,0.4533716028204261
nfidd-base,HHS Region 2,2015-12-26,2,2016-01-09,ili perc,quantile,0.8,0.47152981147805284
nfidd-base,HHS Region 2,2015-12-26,2,2016-01-09,ili perc,quantile,0.85,0.4931523112736718
nfidd-base,HHS Region 2,2015-12-26,2,2016-01-09,ili perc,quantile,0.9,0.5117822924545573
nfidd-base,HHS Region 2,2015-12-26,2,2016-01-09,ili perc,quantile,0.95,0.5513867707824999
nfidd-base,HHS Region 2,2015-12-26,2,2016-01-09,ili perc,quantile,0.975,0.6059093640592939
nfidd-base,HHS Region 2,2015-12-26,2,2016-01-09,ili perc,quantile,0.99,0.6796158029132647
nfidd-base,HHS Region 2,2015-12-26,3,2016-01-16,ili perc,quantile,0.01,0.18553651298185725
nfidd-base,HHS Region 2,2015-12-26,3,2016-01-16,ili perc,quantile,0.025,0.22470046867660473
nfidd-base,HHS Region 2,2015-12-26,3,2016-01-16,ili perc,quantile,0.05,0.24000387313203506
nfidd-base,HHS Region 2,2015-12-26,3,2016-01-16,ili perc,quantile,0.1,0.26218849287486107
nfidd-base,HHS Region 2,2015-12-26,3,2016-01-16,ili perc,quantile,0.15,0.27902877084721256
nfidd-base,HHS Region 2,2015-12-26,3,2016-01-16,ili perc,quantile,0.2,0.293840124295319
nfidd-base,HHS Region 2,2015-12-26,3,2016-01-16,ili perc,quantile,0.25,0.30838155290431146
nfidd-base,HHS Region 2,2015-12-26,3,2016-01-16,ili perc,quantile,0.3,0.32380669916101257
nfidd-base,HHS Region 2,2015-12-26,3,2016-01-16,ili perc,quantile,0.35,0.3356998840231117
nfidd-base,HHS Region 2,2015-12-26,3,2016-01-16,ili perc,quantile,0.4,0.3551799747920458
nfidd-base,HHS Region 2,2015-12-26,3,2016-01-16,ili perc,quantile,0.45,0.36283148604001125
nfidd-base,HHS Region 2,2015-12-26,3,2016-01-16,ili perc,quantile,0.5,0.38125026756622393
nfidd-base,HHS Region 2,2015-12-26,3,2016-01-16,ili perc,quantile,0.55,0.3917090077691481
nfidd-base,HHS Region 2,2015-12-26,3,2016-01-16,ili perc,quantile,0.6,0.403865195757627
nfidd-base,HHS Region 2,2015-12-26,3,2016-01-16,ili perc,quantile,0.65,0.4150327476853648
nfidd-base,HHS Region 2,2015-12-26,3,2016-01-16,ili perc,quantile,0.7,0.4374551828276835
nfidd-base,HHS Region 2,2015-12-26,3,2016-01-16,ili perc,quantile,0.75,0.4533709086039751
nfidd-base,HHS Region 2,2015-12-26,3,2016-01-16,ili perc,quantile,0.8,0.47152957880800805
nfidd-base,HHS Region 2,2015-12-26,3,2016-01-16,ili perc,quantile,0.85,0.49315342413199964
nfidd-base,HHS Region 2,2015-12-26,3,2016-01-16,ili perc,quantile,0.9,0.5117820644465779
nfidd-base,HHS Region 2,2015-12-26,3,2016-01-16,ili perc,quantile,0.95,0.5513930421054785
nfidd-base,HHS Region 2,2015-12-26,3,2016-01-16,ili perc,quantile,0.975,0.6059098074134328
nfidd-base,HHS Region 2,2015-12-26,3,2016-01-16,ili perc,quantile,0.99,0.6796151104519663
nfidd-base,HHS Region 2,2015-12-26,4,2016-01-23,ili perc,quantile,0.01,0.1855363198474496
nfidd-base,HHS Region 2,2015-12-26,4,2016-01-23,ili perc,quantile,0.025,0.2247003214479923
nfidd-base,HHS Region 2,2015-12-26,4,2016-01-23,ili perc,quantile,0.05,0.24000378130468814
nfidd-base,HHS Region 2,2015-12-26,4,2016-01-23,ili perc,quantile,0.1,0.26218874306372236
nfidd-base,HHS Region 2,2015-12-26,4,2016-01-23,ili perc,quantile,0.15,0.2790289698973512
nfidd-base,HHS Region 2,2015-12-26,4,2016-01-23,ili perc,quantile,0.2,0.2938403276741326
nfidd-base,HHS Region 2,2015-12-26,4,2016-01-23,ili perc,quantile,0.25,0.3083814412645302
nfidd-base,HHS Region 2,2015-12-26,4,2016-01-23,ili perc,quantile,0.3,0.3238060334056186
nfidd-base,HHS Region 2,2015-12-26,4,2016-01-23,ili perc,quantile,0.35,0.3356996399117013
nfidd-base,HHS Region 2,2015-12-26,4,2016-01-23,ili perc,quantile,0.4,0.35517918728474773
nfidd-base,HHS Region 2,2015-12-26,4,2016-01-23,ili perc,quantile,0.45,0.3628313636089815
nfidd-base,HHS Region 2,2015-12-26,4,2016-01-23,ili perc,quantile,0.5,0.38125029806507493
nfidd-base,HHS Region 2,2015-12-26,4,2016-01-23,ili perc,quantile,0.55,0.3917093516401269
nfidd-base,HHS Region 2,2015-12-26,4,2016-01-23,ili perc,quantile,0.6,0.4038654130388808
nfidd-base,HHS Region 2,2015-12-26,4,2016-01-23,ili perc,quantile,0.65,0.41503417516510055
nfidd-base,HHS Region 2,2015-12-26,4,2016-01-23,ili perc,quantile,0.7,0.43745416357396394
nfidd-base,HHS Region 2,2015-12-26,4,2016-01-23,ili perc,quantile,0.75,0.45337164100874777
nfidd-base,HHS Region 2,2015-12-26,4,2016-01-23,ili perc,quantile,0.8,0.4715298142101363
