model_id,location,origin_date,horizon,target_end_date,target,output_type,output_type_id,value
nfidd-base-log,US National,2016-12-24,3,2017-01-14,ili perc,quantile,0.7,1.8490505965479622
nfidd-base-log,US National,2016-12-24,3,2017-01-14,ili perc,quantile,0.75,1.8753031846529988
nfidd-base-log,US National,2016-12-24,3,2017-01-14,ili perc,quantile,0.8,1.8854720571843613
nfidd-base-log,US National,2016-12-24,3,2017-01-14,ili perc,quantile,0.85,1.9005876886394772
nfidd-base-log,US National,2016-12-24,3,2017-01-14,ili perc,quantile,0.9,1.9191891681166082
nfidd-base-log,US National,2016-12-24,3,2017-01-14,ili perc,quantile,0.95,1.9754680628040857
nfidd-base-log,US National,2016-12-24,3,2017-01-14,ili perc,quantile,0.975,1.9962188792600424
nfidd-base-log,US National,2016-12-24,3,2017-01-14,ili perc,quantile,0.99,2.0223734954627353
nfidd-base-log,US National,2016-12-24,4,2017-01-21,ili perc,quantile,0.01,1.5523403780361216
nfidd-base-log,US National,2016-12-24,4,2017-01-21,ili perc,quantile,0.025,1.5988463686875722
nfidd-base-log,US National,2016-12-24,4,2017-01-21,ili perc,quantile,0.05,1.639704888611763
nfidd-base-log,US National,2016-12-24,4,2017-01-21,ili perc,quantile,0.1,1.6813320605103148
nfidd-base-log,US National,2016-12-24,4,2017-01-21,ili perc,quantile,0.15,1.705933030144699
nfidd-base-log,US National,2016-12-24,4,2017-01-21,ili perc,quantile,0.2,1.724245457855559
nfidd-base-log,US National,2016-12-24,4,2017-01-21,ili perc,quantile,0.25,1.7361610407471968
nfidd-base-log,US National,2016-12-24,4,2017-01-21,ili perc,quantile,0.3,1.7445500383917394
nfidd-base-log,US National,2016-12-24,4,2017-01-21,ili perc,quantile,0.35,1.7507475799218628
nfidd-base-log,US National,2016-12-24,4,2017-01-21,ili perc,quantile,0.4,1.764113932200391
nfidd-base-log,US National,2016-12-24,4,2017-01-21,ili perc,quantile,0.45,1.7745075652351059
nfidd-base-log,US National,2016-12-24,4,2017-01-21,ili perc,quantile,0.5,1.7891174736668065
nfidd-base-log,US National,2016-12-24,4,2017-01-21,ili perc,quantile,0.55,1.8057314465531706
nfidd-base-log,US National,2016-12-24,4,2017-01-21,ili perc,quantile,0.6,1.8299429655183173
nfidd-base-log,US National,2016-12-24,4,2017-01-21,ili perc,quantile,0.65,1.8430887787332275
nfidd-base-log,US National,2016-12-24,4,2017-01-21,ili perc,quantile,0.7,1.8490505975729525
nfidd-base-log,US National,2016-12-24,4,2017-01-21,ili perc,quantile,0.75,1.8753030272524849
nfidd-base-log,US National,2016-12-24,4,2017-01-21,ili perc,quantile,0.8,1.8854720286679227
nfidd-base-log,US National,2016-12-24,4,2017-01-21,ili perc,quantile,0.85,1.9005875119720814
nfidd-base-log,US National,2016-12-24,4,2017-01-21,ili perc,quantile,0.9,1.9191893663832347
nfidd-base-log,US National,2016-12-24,4,2017-01-21,ili perc,quantile,0.95,1.9754673749475147
nfidd-base-log,US National,2016-12-24,4,2017-01-21,ili perc,quantile,0.975,1.9962198441612982
nfidd-base-log,US National,2016-12-24,4,2017-01-21,ili perc,quantile,0.99,2.0223736593049737
nfidd-base-log,HHS Region 1,2016-12-24,1,2016-12-31,ili perc,quantile,0.01,1.5523404660225268
nfidd-base-log,HHS Region 1,2016-12-24,1,2016-12-31,ili perc,quantile,0.025,1.5988459630466862
nfidd-base-log,HHS Region 1,2016-12-24,1,2016-12-31,ili perc,quantile,0.05,1.6397047268727
nfidd-base-log,HHS Region 1,2016-12-24,1,2016-12-31,ili perc,quantile,0.1,1.6813321543120732
nfidd-base-log,HHS Region 1,2016-12-24,1,2016-12-31,ili perc,quantile,0.15,1.7059333523770426
nfidd-base-log,HHS Region 1,2016-12-24,1,2016-12-31,ili perc,quantile,0.2,1.7242462143556982
nfidd-base-log,HHS Region 1,2016-12-24,1,2016-12-31,ili perc,quantile,0.25,1.7361616178311428
nfidd-base-log,HHS Region 1,2016-12-24,1,2016-12-31,ili perc,quantile,0.3,1.7445508067241835
nfidd-base-log,HHS Region 1,2016-12-24,1,2016-12-31,ili perc,quantile,0.35,1.7507467640420435
nfidd-base-log,HHS Region 1,2016-12-24,1,2016-12-31,ili perc,quantile,0.4,1.7641139132987584
nfidd-base-log,HHS Region 1,2016-12-24,1,2016-12-31,ili perc,quantile,0.45,1.774508188469333
nfidd-base-log,HHS Region 1,2016-12-24,1,2016-12-31,ili perc,quantile,0.5,1.7891175703656501
nfidd-base-log,HHS Region 1,2016-12-24,1,2016-12-31,ili perc,quantile,0.55,1.805732461464327
nfidd-base-log,HHS Region 1,2016-12-24,1,2016-12-31,ili perc,quantile,0.6,1.829943229989119
nfidd-base-log,HHS Region 1,2016-12-24,1,2016-12-31,ili perc,quantile,0.65,1.8430888888446857
nfidd-base-log,HHS Region 1,2016-12-24,1,2016-12-31,ili perc,quantile,0.7,1.8490504359330977
nfidd-base-log,HHS Region 1,2016-12-24,1,2016-12-31,ili perc,quantile,0.75,1.8753028654088202
nfidd-base-log,HHS Region 1,2016-12-24,1,2016-12-31,ili perc,quantile,0.8,1.8854725207708185
nfidd-base-log,HHS Region 1,2016-12-24,1,2016-12-31,ili perc,quantile,0.85,1.9005874908368032
nfidd-base-log,HHS Region 1,2016-12-24,1,2016-12-31,ili perc,quantile,0.9,1.9191897358626484
nfidd-base-log,HHS Region 1,2016-12-24,1,2016-12-31,ili perc,quantile,0.95,1.9754678307357103
nfidd-base-log,HHS Region 1,2016-12-24,1,2016-12-31,ili perc,quantile,0.975,1.996219537349012
nfidd-base-log,HHS Region 1,2016-12-24,1,2016-12-31,ili perc,quantile,0.99,2.0223735702432744
nfidd-base-log,HHS Region 1,2016-12-24,2,2017-01-07,ili perc,quantile,0.01,1.5523410392363717
nfidd-base-log,HHS Region 1,2016-12-24,2,2017-01-07,ili perc,quantile,0.025,1.5988459097438135
nfidd-base-log,HHS Region 1,2016-12-24,2,2017-01-07,ili perc,quantile,0.05,1.6397049936321326
nfidd-base-log,HHS Region 1,2016-12-24,2,2017-01-07,ili perc,quantile,0.1,1.6813321110663675
nfidd-base-log,HHS Region 1,2016-12-24,2,2017-01-07,ili perc,quantile,0.15,1.7059325049873078
nfidd-base-log,HHS Region 1,2016-12-24,2,2017-01-07,ili perc,quantile,0.2,1.7242447547939013
nfidd-base-log,HHS Region 1,2016-12-24,2,2017-01-07,ili perc,quantile,0.25,1.7361609120380712
nfidd-base-log,HHS Region 1,2016-12-24,2,2017-01-07,ili perc,quantile,0.3,1.7445494435608908
nfidd-base-log,HHS Region 1,2016-12-24,2,2017-01-07,ili perc,quantile,0.35,1.7507474739831708
nfidd-base-log,HHS Region 1,2016-12-24,2,2017-01-07,ili perc,quantile,0.4,1.764113324008231
nfidd-base-log,HHS Region 1,2016-12-24,2,2017-01-07,ili perc,quantile,0.45,1.7745071515174962
nfidd-base-log,HHS Region 1,2016-12-24,2,2017-01-07,ili perc,quantile,0.5,1.789117570961933
nfidd-base-log,HHS Region 1,2016-12-24,2,2017-01-07,ili perc,quantile,0.55,1.805730975891425
nfidd-base-log,HHS Region 1,2016-12-24,2,2017-01-07,ili perc,quantile,0.6,1.8299430313036529
nfidd-base-log,HHS Region 1,2016-12-24,2,2017-01-07,ili perc,quantile,0.65,1.8430877029998274
nfidd-base-log,HHS Region 1,2016-12-24,2,2017-01-07,ili perc,quantile,0.7,1.8490507561280756
nfidd-base-log,HHS Region 1,2016-12-24,2,2017-01-07,ili perc,quantile,0.75,1.875303346436668
nfidd-base-log,HHS Region 1,2016-12-24,2,2017-01-07,ili perc,quantile,0.8,1.8854715654413465
nfidd-base-log,HHS Region 1,2016-12-24,2,2017-01-07,ili perc,quantile,0.85,1.9005877097197879
nfidd-base-log,HHS Region 1,2016-12-24,2,2017-01-07,ili perc,quantile,0.9,1.9191887992729149
nfidd-base-log,HHS Region 1,2016-12-24,2,2017-01-07,ili perc,quantile,0.95,1.9754676072040942
nfidd-base-log,HHS Region 1,2016-12-24,2,2017-01-07,ili perc,quantile,0.975,1.9962191859955163
nfidd-base-log,HHS Region 1,2016-12-24,2,2017-01-07,ili perc,quantile,0.99,2.0223735843206994
nfidd-base-log,HHS Region 1,2016-12-24,3,2017-01-14,ili perc,quantile,0.01,1.552340465554194
nfidd-base-log,HHS Region 1,2016-12-24,3,2017-01-14,ili perc,quantile,0.025,1.5988459631093912
nfidd-base-log,HHS Region 1,2016-12-24,3,2017-01-14,ili perc,quantile,0.05,1.6397047255327912
nfidd-base-log,HHS Region 1,2016-12-24,3,2017-01-14,ili perc,quantile,0.1,1.681332154698809
nfidd-base-log,HHS Region 1,2016-12-24,3,2017-01-14,ili perc,quantile,0.15,1.7059333528943124
nfidd-base-log,HHS Region 1,2016-12-24,3,2017-01-14,ili perc,quantile,0.2,1.7242462138527936
nfidd-base-log,HHS Region 1,2016-12-24,3,2017-01-14,ili perc,quantile,0.25,1.7361616169893492
nfidd-base-log,HHS Region 1,2016-12-24,3,2017-01-14,ili perc,quantile,0.3,1.7445508074890703
nfidd-base-log,HHS Region 1,2016-12-24,3,2017-01-14,ili perc,quantile,0.35,1.7507467644858694
nfidd-base-log,HHS Region 1,2016-12-24,3,2017-01-14,ili perc,quantile,0.4,1.7641139140377848
nfidd-base-log,HHS Region 1,2016-12-24,3,2017-01-14,ili perc,quantile,0.45,1.7745081870410282
nfidd-base-log,HHS Region 1,2016-12-24,3,2017-01-14,ili perc,quantile,0.5,1.7891175714156407
nfidd-base-log,HHS Region 1,2016-12-24,3,2017-01-14,ili perc,quantile,0.55,1.80573246162949
nfidd-base-log,HHS Region 1,2016-12-24,3,2017-01-14,ili perc,quantile,0.6,1.8299432298564482
nfidd-base-log,HHS Region 1,2016-12-24,3,2017-01-14,ili perc,quantile,0.65,1.8430888903291285
nfidd-base-log,HHS Region 1,2016-12-24,3,2017-01-14,ili perc,quantile,0.7,1.849050435495589
nfidd-base-log,HHS Region 1,2016-12-24,3,2017-01-14,ili perc,quantile,0.75,1.8753028646053187
nfidd-base-log,HHS Region 1,2016-12-24,3,2017-01-14,ili perc,quantile,0.8,1.885472520124336
nfidd-base-log,HHS Region 1,2016-12-24,3,2017-01-14,ili perc,quantile,0.85,1.9005874909981586
nfidd-base-log,HHS Region 1,2016-12-24,3,2017-01-14,ili perc,quantile,0.9,1.9191897357387295
nfidd-base-log,HHS Region 1,2016-12-24,3,2017-01-14,ili perc,quantile,0.95,1.9754678297187858
nfidd-base-log,HHS Region 1,2016-12-24,3,2017-01-14,ili perc,quantile,0.975,1.9962195375599365
nfidd-base-log,HHS Region 1,2016-12-24,3,2017-01-14,ili perc,quantile,0.99,2.0223735695709366
nfidd-base-log,HHS Region 1,2016-12-24,4,2017-01-21,ili perc,quantile,0.01,1.5523410392901675
nfidd-base-log,HHS Region 1,2016-12-24,4,2017-01-21,ili perc,quantile,0.025,1.5988459086782563
nfidd-base-log,HHS Region 1,2016-12-24,4,2017-01-21,ili perc,quantile,0.05,1.639704995514937
nfidd-base-log,HHS Region 1,2016-12-24,4,2017-01-21,ili perc,quantile,0.1,1.6813321115219397
nfidd-base-log,HHS Region 1,2016-12-24,4,2017-01-21,ili perc,quantile,0.15,1.7059325045249756
nfidd-base-log,HHS Region 1,2016-12-24,4,2017-01-21,ili perc,quantile,0.2,1.7242447549298714
nfidd-base-log,HHS Region 1,2016-12-24,4,2017-01-21,ili perc,quantile,0.25,1.7361609113513767
nfidd-base-log,HHS Region 1,2016-12-24,4,2017-01-21,ili perc,quantile,0.3,1.7445494437320783
nfidd-base-log,HHS Region 1,2016-12-24,4,2017-01-21,ili perc,quantile,0.35,1.7507474745337004
nfidd-base-log,HHS Region 1,2016-12-24,4,2017-01-21,ili perc,quantile,0.4,1.7641133237764444
nfidd-base-log,HHS Region 1,2016-12-24,4,2017-01-21,ili perc,quantile,0.45,1.7745071511935284
nfidd-base-log,HHS Region 1,2016-12-24,4,2017-01-21,ili perc,quantile,0.5,1.7891175707751505
nfidd-base-log,HHS Region 1,2016-12-24,4,2017-01-21,ili perc,quantile,0.55,1.8057309757105504
nfidd-base-log,HHS Region 1,2016-12-24,4,2017-01-21,ili perc,quantile,0.6,1.8299430322144952
nfidd-base-log,HHS Region 1,2016-12-24,4,2017-01-21,ili perc,quantile,0.65,1.843087703584923
nfidd-base-log,HHS Region 1,2016-12-24,4,2017-01-21,ili perc,quantile,0.7,1.8490507556881175
nfidd-base-log,HHS Region 1,2016-12-24,4,2017-01-21,ili perc,quantile,0.75,1.8753033473831497
nfidd-base-log,HHS Region 1,2016-12-24,4,2017-01-21,ili perc,quantile,0.8,1.8854715659506072
nfidd-base-log,HHS Region 1,2016-12-24,4,2017-01-21,ili perc,quantile,0.85,1.9005877102372861
nfidd-base-log,HHS Region 1,2016-12-24,4,2017-01-21,ili perc,quantile,0.9,1.9191888001744732
nfidd-base-log,HHS Region 1,2016-12-24,4,2017-01-21,ili perc,quantile,0.95,1.9754676079958262
nfidd-base-log,HHS Region 1,2016-12-24,4,2017-01-21,ili perc,quantile,0.975,1.9962191864779006
nfidd-base-log,HHS Region 1,2016-12-24,4,2017-01-21,ili perc,quantile,0.99,2.0223735849082387
nfidd-base-log,HHS Region 2,2016-12-24,1,2016-12-31,ili perc,quantile,0.01,1.5523417454900708
nfidd-base-log,HHS Region 2,2016-12-24,1,2016-12-31,ili perc,quantile,0.025,1.59884670533675
nfidd-base-log,HHS Region 2,2016-12-24,1,2016-12-31,ili perc,quantile,0.05,1.6397059202182156
nfidd-base-log,HHS Region 2,2016-12-24,1,2016-12-31,ili perc,quantile,0.1,1.6813326879287926
nfidd-base-log,HHS Region 2,2016-12-24,1,2016-12-31,ili perc,quantile,0.15,1.705933898494997
nfidd-base-log,HHS Region 2,2016-12-24,1,2016-12-31,ili perc,quantile,0.2,1.7242464399831359
nfidd-base-log,HHS Region 2,2016-12-24,1,2016-12-31,ili perc,quantile,0.25,1.73616163777955
nfidd-base-log,HHS Region 2,2016-12-24,1,2016-12-31,ili perc,quantile,0.3,1.74455107691641
nfidd-base-log,HHS Region 2,2016-12-24,1,2016-12-31,ili perc,quantile,0.35,1.7507489576215847
nfidd-base-log,HHS Region 2,2016-12-24,1,2016-12-31,ili perc,quantile,0.4,1.7641144170725434
nfidd-base-log,HHS Region 2,2016-12-24,1,2016-12-31,ili perc,quantile,0.45,1.7745090977823024
nfidd-base-log,HHS Region 2,2016-12-24,1,2016-12-31,ili perc,quantile,0.5,1.7891187192410136
nfidd-base-log,HHS Region 2,2016-12-24,1,2016-12-31,ili perc,quantile,0.55,1.8057329039409051
nfidd-base-log,HHS Region 2,2016-12-24,1,2016-12-31,ili perc,quantile,0.6,1.8299439236221378
nfidd-base-log,HHS Region 2,2016-12-24,1,2016-12-31,ili perc,quantile,0.65,1.8430898363857215
nfidd-base-log,HHS Region 2,2016-12-24,1,2016-12-31,ili perc,quantile,0.7,1.849051717843515
nfidd-base-log,HHS Region 2,2016-12-24,1,2016-12-31,ili perc,quantile,0.75,1.8753044497866365
nfidd-base-log,HHS Region 2,2016-12-24,1,2016-12-31,ili perc,quantile,0.8,1.8854730028282825
nfidd-base-log,HHS Region 2,2016-12-24,1,2016-12-31,ili perc,quantile,0.85,1.9005892307816685
nfidd-base-log,HHS Region 2,2016-12-24,1,2016-12-31,ili perc,quantile,0.9,1.919190677810969
nfidd-base-log,HHS Region 2,2016-12-24,1,2016-12-31,ili perc,quantile,0.95,1.9754690759436255
nfidd-base-log,HHS Region 2,2016-12-24,1,2016-12-31,ili perc,quantile,0.975,1.9962202464968655
nfidd-base-log,HHS Region 2,2016-12-24,1,2016-12-31,ili perc,quantile,0.99,2.022374595247239
nfidd-base-log,HHS Region 2,2016-12-24,2,2017-01-07,ili perc,quantile,0.01,1.5523397602232705
nfidd-base-log,HHS Region 2,2016-12-24,2,2017-01-07,ili perc,quantile,0.025,1.5988451685223484
nfidd-base-log,HHS Region 2,2016-12-24,2,2017-01-07,ili perc,quantile,0.05,1.6397037990462693
nfidd-base-log,HHS Region 2,2016-12-24,2,2017-01-07,ili perc,quantile,0.1,1.6813315779165496
nfidd-base-log,HHS Region 2,2016-12-24,2,2017-01-07,ili perc,quantile,0.15,1.705931958731671
nfidd-base-log,HHS Region 2,2016-12-24,2,2017-01-07,ili perc,quantile,0.2,1.7242445298741857
nfidd-base-log,HHS Region 2,2016-12-24,2,2017-01-07,ili perc,quantile,0.25,1.7361608910161173
nfidd-base-log,HHS Region 2,2016-12-24,2,2017-01-07,ili perc,quantile,0.3,1.744549174464525
nfidd-base-log,HHS Region 2,2016-12-24,2,2017-01-07,ili perc,quantile,0.35,1.7507452809695416
nfidd-base-log,HHS Region 2,2016-12-24,2,2017-01-07,ili perc,quantile,0.4,1.7641128199051486
nfidd-base-log,HHS Region 2,2016-12-24,2,2017-01-07,ili perc,quantile,0.45,1.7745062420522857
nfidd-base-log,HHS Region 2,2016-12-24,2,2017-01-07,ili perc,quantile,0.5,1.7891164218686755
nfidd-base-log,HHS Region 2,2016-12-24,2,2017-01-07,ili perc,quantile,0.55,1.8057305329642885
nfidd-base-log,HHS Region 2,2016-12-24,2,2017-01-07,ili perc,quantile,0.6,1.8299423371010624
nfidd-base-log,HHS Region 2,2016-12-24,2,2017-01-07,ili perc,quantile,0.65,1.8430867567800169
nfidd-base-log,HHS Region 2,2016-12-24,2,2017-01-07,ili perc,quantile,0.7,1.8490494746651587
nfidd-base-log,HHS Region 2,2016-12-24,2,2017-01-07,ili perc,quantile,0.75,1.875301760351969
nfidd-base-log,HHS Region 2,2016-12-24,2,2017-01-07,ili perc,quantile,0.8,1.8854710830202166
nfidd-base-log,HHS Region 2,2016-12-24,2,2017-01-07,ili perc,quantile,0.85,1.9005859699348457
nfidd-base-log,HHS Region 2,2016-12-24,2,2017-01-07,ili perc,quantile,0.9,1.9191878581865758
nfidd-base-log,HHS Region 2,2016-12-24,2,2017-01-07,ili perc,quantile,0.95,1.9754663605226814
nfidd-base-log,HHS Region 2,2016-12-24,2,2017-01-07,ili perc,quantile,0.975,1.9962184772890292
nfidd-base-log,HHS Region 2,2016-12-24,2,2017-01-07,ili perc,quantile,0.99,2.0223725586431724
nfidd-base-log,HHS Region 2,2016-12-24,3,2017-01-14,ili perc,quantile,0.01,1.5523417453237396
nfidd-base-log,HHS Region 2,2016-12-24,3,2017-01-14,ili perc,quantile,0.025,1.5988467046724504
nfidd-base-log,HHS Region 2,2016-12-24,3,2017-01-14,ili perc,quantile,0.05,1.6397059207336402
nfidd-base-log,HHS Region 2,2016-12-24,3,2017-01-14,ili perc,quantile,0.1,1.6813326874753027
nfidd-base-log,HHS Region 2,2016-12-24,3,2017-01-14,ili perc,quantile,0.15,1.7059338990203132
nfidd-base-log,HHS Region 2,2016-12-24,3,2017-01-14,ili perc,quantile,0.2,1.7242464386943235
nfidd-base-log,HHS Region 2,2016-12-24,3,2017-01-14,ili perc,quantile,0.25,1.736161638628013
nfidd-base-log,HHS Region 2,2016-12-24,3,2017-01-14,ili perc,quantile,0.3,1.7445510761044078
nfidd-base-log,HHS Region 2,2016-12-24,3,2017-01-14,ili perc,quantile,0.35,1.7507489577202977
nfidd-base-log,HHS Region 2,2016-12-24,3,2017-01-14,ili perc,quantile,0.4,1.764114417363917
nfidd-base-log,HHS Region 2,2016-12-24,3,2017-01-14,ili perc,quantile,0.45,1.7745090960715417
nfidd-base-log,HHS Region 2,2016-12-24,3,2017-01-14,ili perc,quantile,0.5,1.78911871901329
nfidd-base-log,HHS Region 2,2016-12-24,3,2017-01-14,ili perc,quantile,0.55,1.805732903333918
nfidd-base-log,HHS Region 2,2016-12-24,3,2017-01-14,ili perc,quantile,0.6,1.8299439246232045
nfidd-base-log,HHS Region 2,2016-12-24,3,2017-01-14,ili perc,quantile,0.65,1.8430898369025694
nfidd-base-log,HHS Region 2,2016-12-24,3,2017-01-14,ili perc,quantile,0.7,1.849051717193643
nfidd-base-log,HHS Region 2,2016-12-24,3,2017-01-14,ili perc,quantile,0.75,1.875304451406835
nfidd-base-log,HHS Region 2,2016-12-24,3,2017-01-14,ili perc,quantile,0.8,1.8854730035818976
nfidd-base-log,HHS Region 2,2016-12-24,3,2017-01-14,ili perc,quantile,0.85,1.9005892298031892
nfidd-base-log,HHS Region 2,2016-12-24,3,2017-01-14,ili perc,quantile,0.9,1.9191906782457961
nfidd-base-log,HHS Region 2,2016-12-24,3,2017-01-14,ili perc,quantile,0.95,1.9754690771834302
nfidd-base-log,HHS Region 2,2016-12-24,3,2017-01-14,ili perc,quantile,0.975,1.996220246974446
nfidd-base-log,HHS Region 2,2016-12-24,3,2017-01-14,ili perc,quantile,0.99,2.02237459490211
nfidd-base-log,HHS Region 2,2016-12-24,4,2017-01-21,ili perc,quantile,0.01,1.552339760042525
nfidd-base-log,HHS Region 2,2016-12-24,4,2017-01-21,ili perc,quantile,0.025,1.5988451682834308
nfidd-base-log,HHS Region 2,2016-12-24,4,2017-01-21,ili perc,quantile,0.05,1.6397037990862875
nfidd-base-log,HHS Region 2,2016-12-24,4,2017-01-21,ili perc,quantile,0.1,1.6813315792564156
nfidd-base-log,HHS Region 2,2016-12-24,4,2017-01-21,ili perc,quantile,0.15,1.705931958201009
nfidd-base-log,HHS Region 2,2016-12-24,4,2017-01-21,ili perc,quantile,0.2,1.7242445308679752
nfidd-base-log,HHS Region 2,2016-12-24,4,2017-01-21,ili perc,quantile,0.25,1.736160889027595
nfidd-base-log,HHS Region 2,2016-12-24,4,2017-01-21,ili perc,quantile,0.3,1.7445491751531015
nfidd-base-log,HHS Region 2,2016-12-24,4,2017-01-21,ili perc,quantile,0.35,1.7507452811591586
